x-axis,v1,v2
second,Volt,Volt
+634.375E-06,+4.011557773E+00,-55.276349E-03
+635.938E-06,+3.979396969E+00,+25.125660E-03
+637.500E-06,+4.011557773E+00,-15.075345E-03
+639.063E-06,+3.979396969E+00,-15.075345E-03
+640.625E-06,+3.947236165E+00,-15.075345E-03
+642.188E-06,+3.915075362E+00,-15.075345E-03
+643.750E-06,+3.947236165E+00,-55.276349E-03
+645.313E-06,+3.882914558E+00,-15.075345E-03
+646.875E-06,+3.850753754E+00,-15.075345E-03
+648.438E-06,+3.850753754E+00,-15.075345E-03
+650.000E-06,+3.818592951E+00,-15.075345E-03
+651.563E-06,+3.786432147E+00,-15.075345E-03
+653.125E-06,+3.754271343E+00,-15.075345E-03
+654.688E-06,+3.786432147E+00,-15.075345E-03
+656.250E-06,+3.722110540E+00,-15.075345E-03
+657.813E-06,+3.722110540E+00,-55.276349E-03
+659.375E-06,+3.657788932E+00,-15.075345E-03
+660.938E-06,+3.657788932E+00,+25.125660E-03
+662.500E-06,+3.625628129E+00,-15.075345E-03
+664.063E-06,+3.593467325E+00,-15.075345E-03
+665.625E-06,+3.561306521E+00,+25.125660E-03
+667.188E-06,+3.561306521E+00,-55.276349E-03
+668.750E-06,+3.496984914E+00,-55.276349E-03
+670.313E-06,+3.496984914E+00,-15.075345E-03
+671.875E-06,+3.464824110E+00,-15.075345E-03
+673.438E-06,+3.464824110E+00,-55.276349E-03
+675.000E-06,+3.432663307E+00,-15.075345E-03
+676.563E-06,+3.400502503E+00,+25.125660E-03
+678.125E-06,+3.368341699E+00,-15.075345E-03
+679.688E-06,+3.368341699E+00,-15.075345E-03
+681.250E-06,+3.336180896E+00,-15.075345E-03
+682.813E-06,+3.368341699E+00,+25.125660E-03
+684.375E-06,+3.304020092E+00,-15.075345E-03
+685.938E-06,+3.271859288E+00,+25.125660E-03
+687.500E-06,+3.239698485E+00,-15.075345E-03
+689.063E-06,+3.239698485E+00,+25.125660E-03
+690.625E-06,+3.207537681E+00,+25.125660E-03
+692.188E-06,+3.111055270E+00,+25.125660E-03
+693.750E-06,+3.143216074E+00,+25.125660E-03
+695.313E-06,+3.111055270E+00,+25.125660E-03
+696.875E-06,+3.046733662E+00,+65.326665E-03
+698.438E-06,+3.078894466E+00,+25.125660E-03
+700.000E-06,+3.014572859E+00,+25.125660E-03
+701.563E-06,+3.014572859E+00,+65.326665E-03
+703.125E-06,+3.014572859E+00,+105.527669E-03
+704.688E-06,+2.950251251E+00,+105.527669E-03
+706.250E-06,+2.918090448E+00,+65.326665E-03
+707.813E-06,+2.885929644E+00,+105.527669E-03
+709.375E-06,+2.885929644E+00,+105.527669E-03
+710.938E-06,+2.821608037E+00,+105.527669E-03
+712.500E-06,+2.821608037E+00,+145.728674E-03
+714.063E-06,+2.789447233E+00,+145.728674E-03
+715.625E-06,+2.789447233E+00,+185.929678E-03
+717.188E-06,+2.725125626E+00,+145.728674E-03
+718.750E-06,+2.725125626E+00,+226.130683E-03
+720.313E-06,+2.692964822E+00,+226.130683E-03
+721.875E-06,+2.692964822E+00,+226.130683E-03
+723.438E-06,+2.660804018E+00,+266.331688E-03
+725.000E-06,+2.628643215E+00,+306.532692E-03
+726.563E-06,+2.628643215E+00,+306.532692E-03
+728.125E-06,+2.596482411E+00,+346.733697E-03
+729.688E-06,+2.532160804E+00,+386.934701E-03
+731.250E-06,+2.564321607E+00,+427.135706E-03
+732.813E-06,+2.500000000E+00,+507.537715E-03
+734.375E-06,+2.467839196E+00,+587.939724E-03
+735.938E-06,+2.435678393E+00,+748.743743E-03
+737.500E-06,+2.435678393E+00,+1.190954793E+00
+739.063E-06,+2.435678393E+00,+1.874371871E+00
+740.625E-06,+2.403517589E+00,+2.477386940E+00
+742.188E-06,+2.403517589E+00,+3.442211051E+00
+743.750E-06,+2.371356785E+00,+4.005025115E+00
+745.313E-06,+2.307035178E+00,+4.206030138E+00
+746.875E-06,+2.274874374E+00,+4.326633152E+00
+748.438E-06,+2.210552767E+00,+4.447236165E+00
+750.000E-06,+2.274874374E+00,+4.487437170E+00
+751.563E-06,+2.210552767E+00,+4.527638175E+00
+753.125E-06,+2.146231160E+00,+4.567839179E+00
+754.688E-06,+2.178391963E+00,+4.567839179E+00
+756.250E-06,+2.114070356E+00,+4.567839179E+00
+757.813E-06,+2.114070356E+00,+4.688442193E+00
+759.375E-06,+2.114070356E+00,+4.648241188E+00
+760.938E-06,+2.049748749E+00,+4.728643198E+00
+762.500E-06,+2.049748749E+00,+4.688442193E+00
+764.063E-06,+2.017587945E+00,+4.768844202E+00
+765.625E-06,+1.985427141E+00,+4.768844202E+00
+767.188E-06,+1.953266338E+00,+4.809045207E+00
+768.750E-06,+1.921105534E+00,+4.809045207E+00
+770.313E-06,+1.921105534E+00,+4.809045207E+00
+771.875E-06,+1.888944730E+00,+4.849246211E+00
